source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank,audit_decision,rule_auto_selected,applied_to_dataset,final_label,final_reason,validation_note,manual_decision,manual_final_label,manual_final_reason,manual_review_note,inferred_label,inferred_reason,old_label_before_manual_review,old_reason_before_manual_review,changed_in_v3
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,5319,netral,positif,0.8692,needs_review,sentiment_conflict_needs_expert,parkir,"aspect evidence: parkir; mixed/weak sentiment: positive: baik, aman; negative: ga ",Tiket,Hotel Santika Bogor,4/25/2024,kamar terjaga dengan baik. keamanan terjamin. parkir bebas hambatan.,parkir bebas hambatan.,4,needs_manual_review,False,False,netral,parkir bebas hambatan.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,parkir bebas hambatan.,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,parkir bebas hambatan.,netral,parkir bebas hambatan.,False
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,5488,netral,negatif,0.869,needs_review,sentiment_conflict_needs_expert,"nyaman, kamar, air conditioner, tidur, berisik, dingin","aspect evidence: nyaman, kamar, air conditioner, tidur, berisik, dingin; mixed/weak sentiment: positive: baik, nyaman, aman; negative: kurang, tidak, ga ",Tiket,Hotel Santika Cirebon,11/20/2025,"baik untuk frontliner, service dari team di resto, kamar lega dingin amenities baik, hotel aga tua tapi tetep nyaman overall hanya dari interior design ada mark atau kerusakan sedikit2 saja tapi tidak mempengaruhi kenyamanan. cuma yang sangat kurang adalah saya menginap di kamar 305, kenyamanan saat tidur sangat kurang karena di kamar berisik sekali bunyi mesin gitu entah dari air conditioner atau apa didalam kamar dan membuat tidur tidak nyenyak dan itu terjadi di malam hari. sudah disampaikan ke frontliner tapi tidak ada tanggapan lebih lanjut hanya memastikan ""tapi dingin kan bu"". yaudah itu aja.",hotel aga tua tapi tetep nyaman. di kamar berisik sekali bunyi mesin,4,needs_manual_review,False,False,netral,hotel aga tua tapi tetep nyaman. di kamar berisik sekali bunyi mesin,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"baik untuk frontliner, service dari team di resto, kamar lega dingin amenities baik, hotel aga tua tapi tetep nyaman overall hanya dari interior design ada mark atau kerusakan sedikit2 saja tapi tidak mempengaruhi kenyamanan.",Bukti aspek condong positif.,positif,"baik untuk frontliner, service dari team di resto, kamar lega dingin amenities baik, hotel aga tua tapi tetep nyaman overall hanya dari interior design ada mark atau kerusakan sedikit2 saja tapi tidak mempengaruhi kenyamanan.",netral,hotel aga tua tapi tetep nyaman. di kamar berisik sekali bunyi mesin,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,2366,netral,positif,0.869,needs_review,sentiment_conflict_needs_expert,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: nyaman, bersih, aman; negative: ga ",Agoda,Hotel Santika Cirebon,3/16/2012,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga nya terjangkau,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga,4,needs_manual_review,False,False,netral,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga nya terjangkau,Bukti aspek condong positif.,positif,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga nya terjangkau,netral,hotel nya bersih dan nyaman serta kolam renang besar dan bersih dan kamar nya besar dan harga,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,4180,positif,negatif,0.8683,needs_review,sentiment_conflict_needs_expert,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,4/8/2026,"sayang banget budget hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit. thankyou santika","hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit",4,needs_manual_review,False,False,positif,"hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,positif,"hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit",Bukti aspek condong positif.,positif,"hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit",positif,"hotel 500rb tapi bukan smart televisi but overall baik, makanan juga enak bingit",False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,668,netral,negatif,0.867,needs_review,sentiment_conflict_needs_expert,"air, ac","aspect evidence: air, ac; mixed/weak sentiment: positive: nyaman, strategis, luas; negative: kurang, tidak, ga ",Agoda,Hotel Santika Bandung,5/26/2012,"lokasi hotel yang strategis, dilalui taksi dan angkutan kota berbagai jurusan dan dikelilingi mal, pertokoan dan ""factory outlets"" serta dekat dengan berbagai sekolah dan perguruan tinggi. meskipun ukuran hotel tidak luas tapi cukup nyaman. kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit. juga tidak tersedia ""hair dryer"" di kamar meskipun sebelumnya saya baca di internet bahwa di kamar tersedia hair dryer. yang membuat saya lebih senang adalah saat itu kamar saya di-upgrade ke tipe yang lebih tinggi meskipun tidak diminta.",kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit.,4,needs_manual_review,False,False,netral,kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,negatif,kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit.,Bukti aspek sedikit lebih negatif.,negatif,kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit.,netral,kekurangannya yaitu lobby kecil sehingga tempat duduk sedikit.,True
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,836,netral,negatif,0.8657,needs_review,sentiment_conflict_needs_expert,"bersih, kotor","aspect evidence: bersih, kotor; mixed/weak sentiment: positive: bagus, baik, ramah; negative: tidak, ga , kotor",Agoda,Hotel Santika Bogor,8/11/2024,"lokasi bagus, dalam hal layanan staf, ini bagus dari tim fo dan dilakukan dengan baik. tapi untuk f b service pelayanannya buruk apalagi saat sarapan pagi ini tidak tersenyum dan terkesan tidak ramah. beberapa staf layanan f b tidak mengetahui beberapa item sarapan kosong dan hanya melihat sekeliling sampai saya membawakan item tersebut kepada mereka yang kosong. tidak sadar kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan meja dan menjadikannya bersih dan rapi. ayolah, anda orang yang suka menerima tamu tapi kenapa anda semua hanya melihat sekeliling dan tidak sadar dengan meja kerja anda. mohon manajemen hotel santika meninjau tim layanan f b dan menjadikannya layanan yang tulus. mungkin dalam waktu dekat pelayanan yang lebih baik terutama pada waktu sarapan.","kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan",4,needs_manual_review,False,False,netral,"kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"tidak sadar kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan meja dan menjadikannya bersih dan rapi.",Bukti aspek sedikit lebih positif.,positif,"tidak sadar kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan meja dan menjadikannya bersih dan rapi.",netral,"kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan",True
priority_model_disagreement,model_high_confidence_disagreement,Harga,1911,netral,negatif,0.8628,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: baik; negative: kurang, ga ",Agoda,Hotel Santika Cirebon,7/31/2018,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota","meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",4,needs_manual_review,False,False,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",Bukti aspek bersifat deskriptif/netral.,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",False
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,1713,netral,positif,0.8605,needs_review,sentiment_conflict_needs_expert,"lokasi, dekat, pusat perbelanjaan","aspect evidence: lokasi, dekat, pusat perbelanjaan; mixed/weak sentiment: positive: bagus, baik, ramah; negative: tua",Agoda,Hotel Santika Cirebon,7/2/2024,"ini adalah hotel yang cukup tua tapi terawat dengan baik. kamarnya bersih dan luas, stafnya sangat baik dan ramah. sarapannya bisa lebih baik, perlu ditingkatkan. lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.","lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",4,needs_manual_review,False,False,netral,"lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",Bukti aspek condong positif.,positif,"lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",netral,"lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,6818,netral,negatif,0.8605,needs_review,sentiment_conflict_needs_expert,lift,"aspect evidence: lift; mixed/weak sentiment: positive: nyaman, aman; negative: kurang",Traveloka,Hotel Santika Bandung,12/28/2016,kamar dan lift yang mulai termakan zaman. kurang nyaman,kamar dan lift yang mulai termakan zaman.,4,needs_manual_review,False,False,netral,kamar dan lift yang mulai termakan zaman.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,positif,kamar dan lift yang mulai termakan zaman.,Bukti aspek sedikit lebih positif.,positif,kamar dan lift yang mulai termakan zaman.,netral,kamar dan lift yang mulai termakan zaman.,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,3113,negatif,netral,0.8594,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan, staf, ramah, check-in","aspect evidence: pelayanan, layanan, staf, ramah, check-in; mixed/weak sentiment: positive: baik, ramah, aman; negative: kurang, tidak, ga ",Agoda,Hotel Santika Tasikmalaya,12/10/2015,"pertama kali anda menginjakkan kaki di hotel ini, kesan pertama anda pastilah hotel yang indah dengan staf ramah yang menyambut saat anda menginjakkan kaki di lobi. tapi saya punya pengalaman yang tidak menyenangkan di awal bulan desember ini ketika saya tinggal di sana bersama keluarga saya. kami meminta 2 kamar dan tempat tidur tambahan untuk setiap kamar. suami saya menelepon hotel dari jakarta dan dengan ramah meminta staf untuk segera memasang tempat tidur tambahan untuk setiap kamar (staf hotel sudah menyebutkan nomor kamar kami). dalam perjalanan ke hotel, suami saya menelepon lagi untuk memastikan bahwa kamar masih tersedia dan juga mengingatkan staf untuk memasang tempat tidur tambahan karena kami sangat terlambat check-in. staf hotel menjawab bahwa mereka akan melakukannya. namun kurang lebih 4 jam kemudian karena kelelahan akibat perjalanan dari jakarta, kami sampai di hotel, dan kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed. kami sangat kecewa dengan kejadian ini. kami berharap wisatawan lain tidak mengalami hal yang sama, dan kami berharap santika hotel dapat meningkatkan kualitas pelayanannya karena kami mendengar bahwa ini adalah hotel dengan rating terbaik di tasikmalaya.",kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed,4,needs_manual_review,False,False,negatif,kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,negatif,kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed,Bukti aspek condong positif.,positif,kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed,negatif,kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,6158,positif,netral,0.8589,needs_review,sentiment_conflict_needs_expert,fasilitas,aspect evidence: fasilitas; mixed/weak sentiment: positive: mudah; negative: biasa saja,Traveloka,Hotel Santika Bandung,10/27/2021,"proses cek in mudah, fasilitas biasa saja.","proses cek in mudah, fasilitas biasa saja.",4,needs_manual_review,False,False,positif,"proses cek in mudah, fasilitas biasa saja.",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_aspect_no_sufficient_evidence,none,,Bukti positif dan negatif seimbang.,netral,,positif,"proses cek in mudah, fasilitas biasa saja.",True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,11517,positif,netral,0.8558,needs_review,sentiment_conflict_needs_expert,"nyaman, kamar, room, view","aspect evidence: nyaman, kamar, room, view; mixed/weak sentiment: positive: ramah, nyaman, bersih; negative: tidak, ga , kecil",Traveloka,Hotel Santika Depok,1/6/2016,"saya menginap di kamar superior king bed. kamar mandi tidak ada tirainya. padahal kami menginap 1 hari sbelumnya ada tirai pembatas shower di kamar superior dengan twin bed. posisi loby dilantai 3 dengan akses masuk lift dari bagian belakang d'mall. view nya sangat indah karena posisi kamar hotel di lantai paling atas (26-28). staf ramah, ruangan no smoking terjaga, breakfast cukup enak, hanya saja tidak ada staf yang menjaga dibagian pool nya (lantai5). poll cenderung kecil tapi cukup nyaman dengan toilet bersih dan cenderung sepi. penawaran upgrade room on the spot sebesar 100rb untuk deluxe room. so far cukup nyaman menginap di santika depok.",cukup nyaman menginap di santika depok,4,needs_manual_review,False,False,positif,cukup nyaman menginap di santika depok,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,positif,cukup nyaman menginap di santika depok,Bukti aspek condong positif.,positif,cukup nyaman menginap di santika depok,positif,cukup nyaman menginap di santika depok,False
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,1834,netral,positif,0.8511,needs_review,sentiment_conflict_needs_expert,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: ramah, bersih, enak; negative: tidak, gak, ga ",Agoda,Hotel Santika Cirebon,2/7/2024,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah. fasilitasnya lengkap dan anda juga bisa meminta fasilitas lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda. sarapannya enak tapi tidak ada yang luar biasa tentang sarapan. tampilan hotelnya mungkin agak tua tapi secara keseluruhan sepadan dengan harganya.",lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda,4,needs_manual_review,False,False,netral,lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah.",Bukti aspek condong positif.,positif,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah.",netral,lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1491,netral,positif,0.8451,needs_review,sentiment_conflict_needs_expert,"sarapan, rasa, enak","aspect evidence: sarapan, rasa, enak; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, ga , biasa saja",Agoda,Hotel Santika Bogor,9/2/2019,"pertama sampai di hotel memiliki kesan yang luar biasa, lokasi yang baik dekat dengan mal kebersihan cukup baik. untuk fasilitas kolam renang juga bagus. santika sangat terkenal dengan beragaman sarapanya yang pasti enak. untuk staf saya merasa kurang ramah. bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran ramai tamu mereka kelelahan sehingga ya biasa saja, tapi untuk satpamnya sangat baik dan ramah.","bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran",4,needs_manual_review,False,False,netral,"bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,"bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran",Bukti positif dan negatif seimbang.,netral,"bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran",netral,"bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran",False
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,1064,positif,negatif,0.8446,needs_review,sentiment_conflict_needs_expert,layanan,"aspect evidence: layanan; mixed/weak sentiment: positive: baik, pas; negative: tidak",Agoda,Hotel Santika Bogor,11/5/2014,satu malam menginap layanan grup tidak baik! harus menyelesaikannya sebelum kedatangan kamar jika belum siap. kapasitas liftnya tidak baik,satu malam menginap layanan grup tidak baik!,4,needs_manual_review,False,False,positif,satu malam menginap layanan grup tidak baik!,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,positif,satu malam menginap layanan grup tidak baik!,Bukti aspek condong positif.,positif,satu malam menginap layanan grup tidak baik!,positif,satu malam menginap layanan grup tidak baik!,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,4782,netral,negatif,0.8439,needs_review,sentiment_conflict_needs_expert,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,1/13/2019,"pengalaman yang memuaskan, kamar agak sempit sii hehehe, cuma bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii, dari pelayanan receptions nya yang ramah tamah. okonya bagus","bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii",4,needs_manual_review,False,False,netral,"bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"pengalaman yang memuaskan, kamar agak sempit sii hehehe, cuma bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii, dari pelayanan receptions nya yang ramah tamah.",Bukti aspek condong positif.,positif,"pengalaman yang memuaskan, kamar agak sempit sii hehehe, cuma bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii, dari pelayanan receptions nya yang ramah tamah.",netral,"bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii",True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7823,negatif,positif,0.8424,needs_review,sentiment_conflict_needs_expert,"makanan, makan, breakfast, menu, enak","aspect evidence: makanan, makan, breakfast, menu, enak; mixed/weak sentiment: positive: baik, ramah, enak; negative: kurang, tidak, gak",Traveloka,Hotel Santika Bogor,12/30/2020,"review dikit menginap disana. pegawai ramah semua. check-in dan check-out cepat. kamar sama kaya di gambar. minta request jendela dengan view dikasih. complimentary kamar free. air conditioner dingin. water heater dan exhaush fan baik. malam hari saya minta tolong pihak dapur untuk hangat makanan dilayani dengan baik dan cepat, sedikit saran, tempat sampah dikamar dan dikamar mandi kalau bisa bukanya yang di tekan pake kaki, gang yang tutupnya bisa di copot gt soalnya jadi dimaenin anak yang belum paham kalau itu tempat sampah. terus untuk kamar mandinya tidak ada sabun cair untuk cuci tangan, dikasihnya malah yang batang. agak repot ya. ini hotelnya tempel banget sama botani, karena covid, bayi gabisa masuk sana. tapi nyari makan banyak, bisa gojek dan enak-enak ko. parkiran juga gabung sama mal. buat yang menginap disana jangan lupa tiket parkirnya distempel sama pihak hotel biar free. untuk breakfast kurang variatif menunya, apalagi untuk rotinya, dikit banget. tidak ada roti tawar dan selai. overall baik ko. 8/10. terima kasih ya.",untuk breakfast kurang variatif menunya,4,needs_manual_review,False,False,negatif,untuk breakfast kurang variatif menunya,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_aspect_no_sufficient_evidence,none,,Bukti aspek condong positif.,positif,,negatif,untuk breakfast kurang variatif menunya,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,2327,netral,positif,0.84,needs_review,sentiment_conflict_needs_expert,"makanan, makan, breakfast, menu","aspect evidence: makanan, makan, breakfast, menu; mixed/weak sentiment: positive: ramah, bersih, dekat; negative: ga ",Agoda,Hotel Santika Cirebon,2/14/2013,"staf melayani dengan ramah, kamar langsung tersedia tanpa harus menunggu, kondisi kamar bersih, kolam renang untuk anak-anak juga memadai. breakfast disediakan makanan khas cirebon. lokasi dekat dengan wisata kuliner empal gentong mang dharma.",breakfast disediakan makanan khas cirebon.,4,needs_manual_review,False,False,netral,breakfast disediakan makanan khas cirebon.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"staf melayani dengan ramah, kamar langsung tersedia tanpa harus menunggu, kondisi kamar bersih, kolam renang untuk anak-anak juga memadai.",Bukti aspek condong positif.,positif,"staf melayani dengan ramah, kamar langsung tersedia tanpa harus menunggu, kondisi kamar bersih, kolam renang untuk anak-anak juga memadai.",netral,breakfast disediakan makanan khas cirebon.,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7245,netral,negatif,0.8341,needs_review,sentiment_conflict_needs_expert,sarapan,"aspect evidence: sarapan; mixed/weak sentiment: positive: ramah, nyaman, strategis; negative: tidak, lama",Traveloka,Hotel Santika Bandung,12/17/2014,"hotel dengan lokasi strategis, model bangunan dan kamar bentuk lama namun tetap nyaman, pelayanan cepat dan ramah, sarapan lumayan, namun tidak se-variatif hotel santika di kota lain.","sarapan lumayan, namun tidak se-variatif hotel santika di kota lain",4,needs_manual_review,False,False,netral,"sarapan lumayan, namun tidak se-variatif hotel santika di kota lain",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"hotel dengan lokasi strategis, model bangunan dan kamar bentuk lama namun tetap nyaman, pelayanan cepat dan ramah, sarapan lumayan, namun tidak se-variatif hotel santika di kota lain.",Bukti aspek condong positif.,positif,"hotel dengan lokasi strategis, model bangunan dan kamar bentuk lama namun tetap nyaman, pelayanan cepat dan ramah, sarapan lumayan, namun tidak se-variatif hotel santika di kota lain.",netral,"sarapan lumayan, namun tidak se-variatif hotel santika di kota lain",True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,5677,netral,negatif,0.8341,needs_review,sentiment_conflict_needs_expert,"makanan, makan, variasi","aspect evidence: makanan, makan, variasi; mixed/weak sentiment: ",Tiket,Hotel Santika Cirebon,3/17/2021,variasi makanan perlu ditingkatkan,variasi makanan perlu ditingkatkan,4,needs_manual_review,False,False,netral,variasi makanan perlu ditingkatkan,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,variasi makanan perlu ditingkatkan,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,variasi makanan perlu ditingkatkan,netral,variasi makanan perlu ditingkatkan,False
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7092,netral,positif,0.834,needs_review,sentiment_conflict_needs_expert,breakfast,aspect evidence: breakfast; mixed/weak sentiment: positive: strategis; negative: tidak,Traveloka,Hotel Santika Bandung,10/21/2015,"lokasi strategis, 20 thn yang lalu saat bertugas saya menginap di sini. dan saat ini tidak byak perubahan di interior dan exterior hotel, breakfast lumayan walau tidak istimewa",breakfast lumayan walau tidak istimewa,4,needs_manual_review,False,False,netral,breakfast lumayan walau tidak istimewa,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,breakfast lumayan walau tidak istimewa,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,breakfast lumayan walau tidak istimewa,netral,breakfast lumayan walau tidak istimewa,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1385,netral,negatif,0.8325,needs_review,sentiment_conflict_needs_expert,parkir,"aspect evidence: parkir; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: kurang",Agoda,Hotel Santika Bogor,4/12/2024,"hotel bersih dan nyaman, overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar cari2 petugasnya dulu","overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar",4,needs_manual_review,False,False,netral,"overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"hotel bersih dan nyaman, overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar cari2 petugasnya dulu",Bukti aspek condong positif.,positif,"hotel bersih dan nyaman, overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar cari2 petugasnya dulu",netral,"overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar",True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,10647,positif,negatif,0.8313,needs_review,sentiment_conflict_needs_expert,"kamar, sempit, view","aspect evidence: kamar, sempit, view; mixed/weak sentiment: positive: baik, strategis, enak; negative: gak, mahal, sempit",Traveloka,Hotel Santika Depok,10/31/2018,"hotel cukup strategis karena satu kawasan dengan mal, turun lift jalan dikit langsung masuk mall depok, fasilitas kamar cukup baik, view lumayan dari lantai 26 hahaha tetapi ukuran kamar agak sempit agak untuk sholat pas-pasan, air mineral banyak, variasi makanan banyak, rasa lumayan enak, parkir lumayan mahal untuk satu hari check in kemudian check out biaya parkir 40rb.",fasilitas kamar cukup baik view lumayan dari lantai 26,4,needs_manual_review,False,False,positif,fasilitas kamar cukup baik view lumayan dari lantai 26,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,positif,fasilitas kamar cukup baik view lumayan dari lantai 26,Bukti aspek sedikit lebih positif.,positif,fasilitas kamar cukup baik view lumayan dari lantai 26,positif,fasilitas kamar cukup baik view lumayan dari lantai 26,False
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1949,netral,negatif,0.8272,needs_review,sentiment_conflict_needs_expert,"fasilitas, gym","aspect evidence: fasilitas, gym; mixed/weak sentiment: ",Agoda,Hotel Santika Cirebon,6/29/2016,perlu renovasi dan perubahan fasilitas gym,perlu renovasi dan perubahan fasilitas gym,4,needs_manual_review,False,False,netral,perlu renovasi dan perubahan fasilitas gym,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,perlu renovasi dan perubahan fasilitas gym,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,perlu renovasi dan perubahan fasilitas gym,netral,perlu renovasi dan perubahan fasilitas gym,False
