source,ID_Review,aspect,change_type,old_label,new_label,old_reason,new_reason,recommended_action,model_prediction,model_confidence,Text_Review
needs_manual_review_after_step_1_4,11468,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"pelayan baik, kamar baik, makanan baik.",possible_missing_label,positif,0.781,"pelayan baik, kamar baik, makanan baik."
needs_manual_review_after_step_1_4,8022,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"hari pertama, kedua dan ketiga begitu nyaman.",possible_missing_label,positif,0.7693,"hari pertama, kedua dan ketiga begitu nyaman. namun, akhirnya kecewa dengan sikap dan tindakan resepsionis pada saat ingin extend, akhirnya saya check-out, kenyamanan sebelumnya di akhiri dengan kekecewaan."
needs_manual_review_after_step_1_4,2211,Makanan,apply_missing_label_from_manual_review,none,positif,,"harganya relatif murah, makan pagi bervariasi",possible_missing_label,positif,0.7685,"harganya relatif murah, makan pagi bervariasi"
needs_manual_review_after_step_1_4,9136,Fasilitas,apply_missing_label_from_manual_review,none,negatif,,"walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai.",possible_missing_label,positif,0.7679,"pelayanan yang cukup baik di masa pandemi. mobil di cuci semua dari pihak hotel. makanan yang enak, kolam juga baik, anak-anak senang. walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai. terima kasih hotel santika sudah meng-upgrade kamar kami ke executive. very well services."
needs_manual_review_after_step_1_4,1754,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya.,possible_missing_label,positif,0.7673,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional."
needs_manual_review_after_step_1_4,7508,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah.",possible_missing_label,positif,0.762,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah. anak anak pengalaman baru ada bioskop film anak anak di sore hari sangat terhibur. liburan yang berkesan."
needs_manual_review_after_step_1_4,12205,Fasilitas,apply_missing_label_from_manual_review,none,positif,,kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik.,possible_missing_label,positif,0.7574,"kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik. hanya saja akses yang agak sulit karena lokasi ada di atas mal, akses yang diberikan langsung ke lobby hanya yang menggunakan mobil kalau untuk yang menggunakan kendaraan bermotor akses harus masuk melewati mal dahulu."
needs_manual_review_after_step_1_4,5041,Kebersihan,apply_missing_label_from_manual_review,none,positif,,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan",possible_missing_label,negatif,0.7538,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan"
needs_manual_review_after_step_1_4,10435,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",possible_missing_label,netral,0.7536,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan."
needs_manual_review_after_step_1_4,5383,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"bagus nyaman sopan, dan ramah, tingkatkan lagu",possible_missing_label,positif,0.7527,"bagus nyaman sopan, dan ramah, tingkatkan lagu"
needs_manual_review_after_step_1_4,235,Makanan,apply_missing_label_from_manual_review,none,positif,,"anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan.",possible_missing_label,positif,0.746,"hotel ini terletak di jalan riau, jalan it bandung. anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan. itu juga dekat jl merdeka yang merupakan salah satu jalan sibuk di bandung yang memiliki beberapa jajanan kaki lima yang enak"
needs_manual_review_after_step_1_4,1316,Lokasi,apply_missing_label_from_manual_review,none,positif,,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up",possible_missing_label,positif,0.7453,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up"
needs_manual_review_after_step_1_4,9773,Fasilitas,apply_missing_label_from_manual_review,none,positif,,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang",possible_missing_label,netral,0.7443,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang"
needs_manual_review_after_step_1_4,9497,Fasilitas,apply_missing_label_from_manual_review,none,positif,,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang.",possible_missing_label,positif,0.7431,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang. kami berenang di malam hari dan itu bagus"
needs_manual_review_after_step_1_4,1861,Pelayanan,apply_missing_label_from_manual_review,none,positif,,"menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik.",possible_missing_label,positif,0.7389,"santika adalah salah satu hotel terbaik di cirebon, terletak di pusat kota, dekat dengan stasiun kereta, mall, restoran, dll. kolam renangnya mungkin salah satu kolam terbaik yang pernah saya coba di cirebon, sangat bersih dan besar. saya suka ketika saya masuk kamar, stafnya sudah menyiapkan kamar jadi air conditioner sudah menyala jadi kamar sangat sejuk dan nyaman. mereka juga mencuci mobil kami, dan ini diluar ekspektasi. menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik. satu malam tidak pernah cukup."
needs_manual_review_after_step_1_4,2287,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",possible_missing_label,positif,0.7357,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan."
needs_manual_review_after_step_1_4,1408,Lokasi,apply_missing_label_from_manual_review,none,positif,,"dekat kebun raya, botani square.",possible_missing_label,positif,0.7298,"dekat kebun raya, botani square. makanannya enak, staf ramah. baik buat keluarga."
needs_manual_review_after_step_1_4,8040,Kenyamanan,apply_missing_label_from_manual_review,none,negatif,,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup.",possible_missing_label,positif,0.7278,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor"
needs_manual_review_after_step_1_4,7120,Pelayanan,apply_missing_label_from_manual_review,none,positif,,"ramah, nyaman hanya terlalu bebas untuk smoking: (",possible_missing_label,positif,0.7243,"ramah, nyaman hanya terlalu bebas untuk smoking: ("
needs_manual_review_after_step_1_4,4662,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,fantastis sekali bersih nyaman lah pkkoknya,possible_missing_label,positif,0.7233,fantastis sekali bersih nyaman lah pkkoknya
needs_manual_review_after_step_1_4,9298,Kenyamanan,apply_missing_label_from_manual_review,none,positif,,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah",possible_missing_label,positif,0.7225,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah"
needs_manual_review_after_step_1_4,9549,Fasilitas,apply_missing_label_from_manual_review,none,positif,,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi.",possible_missing_label,positif,0.7183,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi."
needs_manual_review_after_step_1_4,5805,Lokasi,apply_missing_label_from_manual_review,none,positif,,dekat dengan pusat hiburan.,possible_missing_label,positif,0.7102,kualitas layanan terbaik. hidangan yang disajikan lezat. suasana ramah. dekat dengan pusat hiburan. parkir aman.
needs_manual_review_after_step_1_4,14542,Pelayanan,clear_false_positive_label,negatif,none,tisu toilet dan wajah jaringan tidak tersedia,,possible_label_false_positive,none,0.9228,tisu toilet dan wajah jaringan tidak tersedia pada malam kedua saya tinggal.
needs_manual_review_after_step_1_4,4317,Makanan,adjust_or_keep_label_with_evidence,positif,positif,satapan baik,"deket banget sama venue fanmeet, kamar bersih satapan baik",possible_label_false_positive,none,0.8623,"deket banget sama venue fanmeet, kamar bersih satapan baik"
needs_manual_review_after_step_1_4,13615,Pelayanan,clear_false_positive_label,positif,none,keamanan terjaga,,possible_label_false_positive,none,0.8369,nyaman dan bersih. keamanan terjaga.
needs_manual_review_after_step_1_4,5422,Kenyamanan,clear_false_positive_label,positif,none,rapih,,possible_label_false_positive,none,0.8325,"bagus, rapih, bersih deket dengan mall"
needs_manual_review_after_step_1_4,4378,Pelayanan,clear_false_positive_label,positif,none,ramaah juga,,possible_label_false_positive,none,0.8301,keren abiss ramaah juga dan bersih
needs_manual_review_after_step_1_4,11167,Pelayanan,clear_false_positive_label,negatif,none,hanya perlu di informasikan akses masuk hotel jika mall sudah tutup,,possible_label_false_positive,none,0.8269,sangat berkesan dengan hotel santika. hanya perlu di informasikan akses masuk hotel jika mall sudah tutup.
needs_manual_review_after_step_1_4,5119,Pelayanan,clear_false_positive_label,negatif,none,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room",,possible_label_false_positive,none,0.8165,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup"
needs_manual_review_after_step_1_4,11135,Kenyamanan,clear_false_positive_label,positif,none,ruangan yang bersih,,possible_label_false_positive,none,0.8152,"lokasinya strategis, mudah diakses dengan berbagai alternatif kendaraan dengan staf yang ramah dan ruangan yang bersih."
needs_manual_review_after_step_1_4,12126,Kenyamanan,clear_false_positive_label,positif,none,menyenangkan sesuai kelasnya semua baik banget bersih,,possible_label_false_positive,none,0.8113,menyenangkan. sesuai kelas nya. semua baik banget. bersih.
needs_manual_review_after_step_1_4,14679,Kenyamanan,clear_false_positive_label,positif,none,sangat berkesan untuk tempat istirahat,,possible_label_false_positive,none,0.8033,"sangat berkesan untuk tempat istirahat, lokasi yang sangat strategis"
needs_manual_review_after_step_1_4,8085,Pelayanan,clear_false_positive_label,positif,none,santika tau how to treat their customers,,possible_label_false_positive,none,0.8006,"cemilan di kala sore, santika tau how to treat their customers"
needs_manual_review_after_step_1_4,13796,Fasilitas,clear_false_positive_label,positif,none,ada coffee shop,,possible_label_false_positive,none,0.793,"bagus banget sekarang ada coffee shop buat betah, staf pelayanan semua ramah baik check in cepat dan sudah pasti tiap ke tasik nginep di sini."
needs_manual_review_after_step_1_4,8590,Fasilitas,clear_false_positive_label,negatif,none,ruang makannya pada saat breakfast yang sepertinya kurang luas mengingat kapasitas tamu yang banyak sehingga harus bergantian,,possible_label_false_positive,none,0.7928,secara keseluruhan sangat memuaskan dengan pelayanan yang sangat baik mungkin yang kurang hanya untuk ruang makannya pada saat breakfast yang sepertinya kurang luas mengingat kapasitas tamu yang banyak sehingga harus bergantian.
needs_manual_review_after_step_1_4,2834,Makanan,clear_false_positive_label,netral,none,hanya dapat buah 3 pcs.,,possible_label_false_positive,none,0.791,floordrain tidak berfungsi. jadi saya harus buka floordrainnya biar airnya tidak menggenang. saya bermalam di unit yang exclusive. hanya dapat buah 3 pcs. penerangan kurang. karpet di ruang family kotor banget sama sofa belum pernah di dryclean kayaknya. selain hal ini nyaman.
needs_manual_review_after_step_1_4,562,Pelayanan,clear_false_positive_label,positif,none,mobil di parkiran di cuci dengan gratis,,possible_label_false_positive,none,0.7882,"hotel dekat dengan pasat perbelanjaan, tempat makan. mobil di parkiran di cuci dengan gratis. variasi makanan harus di tambah."
needs_manual_review_after_step_1_4,149,Kenyamanan,clear_false_positive_label,netral,none,bangunan hotel merupakan bangunan tua namun memiliki perawatan yang baik sehingga,,possible_label_false_positive,none,0.7852,hotel ini memiliki lokasi yang bagus. ada supermarket di seberang hotel dan ada banyak jajanan pinggir jalan di dekat hotel. bangunan hotel merupakan bangunan tua namun memiliki perawatan yang baik sehingga bangunan hotel masih bagus dan bersih.
needs_manual_review_after_step_1_4,13249,Kebersihan,clear_false_positive_label,negatif,none,kamar mandinya airnya menggenang,,possible_label_false_positive,none,0.7819,"tempatnya kurang nyaman, dekat dengan mall tapi mallnya banyak tutup. terus kamar mandinya airnya menggenang."
needs_manual_review_after_step_1_4,10272,Kenyamanan,clear_false_positive_label,negatif,none,peralatan sudah kuno,,possible_label_false_positive,none,0.7766,"bagus, tapi peralatan sudah kuno"
needs_manual_review_after_step_1_4,750,Harga,clear_false_positive_label,positif,none,"pelayanan staf fo kurang senyum, dan jangan lupa bawa struk parkir untuk stamp free parking.",,possible_label_false_positive,none,0.7723,"perdana stay, pasca drop off di lobby, effortnya susah cari parkir, untungnya ada akses dari dalam mall ke dalam hotel. request connecting room, hanya dapat 1 aksesdoor masing², jadi repot kalau mau naik lantai izin staf bantu tap lift. minus hairdryer aja, dan tidak ada dispenser air, exhaust fan kamarmandi tidak terasa sirkulasinya, bantal kempes, cahaya kurang terang. plusnya ada hiburan smarttv dan wi-fi superngebut. breakfastnya b aja, wafflenya rasa adonan pukis, dan roti tawar terlihat kurang fresh, tapi westernfoodnya lumayan enak. pelayanan staf fo kurang senyum, dan jangan lupa bawa struk parkir untuk stamp free parking."
needs_manual_review_after_step_1_4,6468,Kenyamanan,clear_false_positive_label,positif,none,terpelihara dengan baik,,possible_label_false_positive,none,0.7723,"old fashioned hotel tapi terpelihara dengan baik. lokasi yang strategis, di samping mal bip dan hanya berjarak ratusan meter ke taman lalu lintas."
needs_manual_review_after_step_1_4,12253,Kebersihan,clear_false_positive_label,positif,none,kamar bersih kamar mandi bersih,,possible_label_false_positive,none,0.7591,"kamar berisp, air conditioner dingin, kamar mandi bersi, makanan cukup lengkap dan esak."
needs_manual_review_after_step_1_4,8685,Pelayanan,clear_false_positive_label,negatif,none,slow respon jika ada makanan yang mulai habis ruang makan yang diluar lambat dibersihkan,,possible_label_false_positive,none,0.7445,"makanan kurang lezat, slow respon jika ada makanan yang mulai habis, ruang makan yang diluar lambt dibersihkan"
needs_manual_review_after_step_1_4,9696,Kenyamanan,clear_false_positive_label,positif,none,saya suka hotel dengan nuansa alami,,possible_label_false_positive,none,0.7307,saya suka hotel dengan nuansa alami.
needs_manual_review_after_step_1_4,14283,Kenyamanan,clear_label_without_evidence,positif,none,,,label_without_evidence_review,,,"pelayanan yang ramah, menu sarapan sangat beragam, check in dan check out dengan proses yang mudah dan cepat. shower besar."
needs_manual_review_after_step_1_4,13024,Fasilitas,keep_label_add_reason,negatif,negatif,,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi,label_without_evidence_review,,,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi
needs_manual_review_after_step_1_4,13225,Lokasi,clear_reason_wrong_aspect,none,none,harga murah,,reason_likely_wrong_aspect,,,harga murah tapi pelayanan tidak murahan
needs_manual_review_after_step_1_4,14155,Pelayanan,clear_reason_wrong_aspect,none,none,bersih,,reason_likely_wrong_aspect,,,"bahagia, bersih, baik, cantik."
needs_manual_review_after_step_1_4,14215,Pelayanan,clear_reason_wrong_aspect,none,none,bersih,,reason_likely_wrong_aspect,,,"bagus, bagus, bersih, terawat."
needs_manual_review_after_step_1_4,14676,Pelayanan,clear_reason_wrong_aspect,none,none,bersih,,reason_likely_wrong_aspect,,,hotel ini bersih dan menarik tempatnya.
needs_manual_review_after_step_1_4,13059,Harga,clear_reason_wrong_aspect,none,none,pelayanan baik banget,,reason_likely_wrong_aspect,,,pelayanan dan fasilitasnya baik banget.
needs_manual_review_after_step_1_4,13196,Harga,clear_reason_wrong_aspect,none,none,layanan yang baik,,reason_likely_wrong_aspect,,,fasilitas dan layanan yang baik
needs_manual_review_after_step_1_4,13434,Harga,clear_reason_wrong_aspect,none,none,pelayanannya baik,,reason_likely_wrong_aspect,,,pelayanannya baik fasilitas hotelnya juga mantab
needs_manual_review_after_step_1_4,13455,Harga,clear_reason_wrong_aspect,none,none,pelayanan baik,,reason_likely_wrong_aspect,,,fasilitas bagus. pelayanan baik.
needs_manual_review_after_step_1_4,13469,Harga,clear_reason_wrong_aspect,none,none,pelayanan yang ramah,,reason_likely_wrong_aspect,,,"pelayanan yang ramah, makanannya enak"
needs_manual_review_after_step_1_4,13659,Harga,clear_reason_wrong_aspect,none,none,pelayanannya sangat ramah,,reason_likely_wrong_aspect,,,pelayanannya sangat ramah namun untuk variasi sarapan perlu ditambahkan lagi
needs_manual_review_after_step_1_4,13664,Harga,clear_reason_wrong_aspect,none,none,pelayanan ramah,,reason_likely_wrong_aspect,,,semua fasilitas mantul pelayanan ramah
needs_manual_review_after_step_1_4,13728,Harga,clear_reason_wrong_aspect,none,none,staf ramah,,reason_likely_wrong_aspect,,,"hotel terfavorit, makanan banyak variasi, staf ramah"
needs_manual_review_after_step_1_4,13901,Harga,clear_reason_wrong_aspect,none,none,pelayanan memuaskan,,reason_likely_wrong_aspect,,,fasilitas lengkap pelayanan memuaskan.
needs_manual_review_after_step_1_4,14220,Harga,clear_reason_wrong_aspect,none,none,pesan yang king dikasih kamar yang standard,,reason_likely_wrong_aspect,,,hotelnya bagus. bersih juga. pelayanan baik. tapi pesan yang king dikasih kamar yang standard.
needs_manual_review_after_step_1_4,14364,Harga,clear_reason_wrong_aspect,none,none,pelayanan cukup memuaskan,,reason_likely_wrong_aspect,,,pelayanan dan fasilitas cukup memuaskan
needs_manual_review_after_step_1_4,13024,Makanan,clear_reason_wrong_aspect,none,none,perlu menambahkan lebih banyak saluran televisi,,reason_likely_wrong_aspect,,,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi
needs_manual_review_after_step_1_4,13059,Makanan,clear_reason_wrong_aspect,none,none,fasilitasnya baik banget,,reason_likely_wrong_aspect,,,pelayanan dan fasilitasnya baik banget.
needs_manual_review_after_step_1_4,13196,Makanan,clear_reason_wrong_aspect,none,none,fasilitas yang baik,,reason_likely_wrong_aspect,,,fasilitas dan layanan yang baik
needs_manual_review_after_step_1_4,13434,Makanan,clear_reason_wrong_aspect,none,none,fasilitas hotelnya juga mantab,,reason_likely_wrong_aspect,,,pelayanannya baik fasilitas hotelnya juga mantab
needs_manual_review_after_step_1_4,13455,Makanan,clear_reason_wrong_aspect,none,none,fasilitas bagus,,reason_likely_wrong_aspect,,,fasilitas bagus. pelayanan baik.
needs_manual_review_after_step_1_4,13664,Makanan,clear_reason_wrong_aspect,none,none,semua fasilitas mantul,,reason_likely_wrong_aspect,,,semua fasilitas mantul pelayanan ramah
needs_manual_review_after_step_1_4,13901,Makanan,clear_reason_wrong_aspect,none,none,fasilitas lengkap,,reason_likely_wrong_aspect,,,fasilitas lengkap pelayanan memuaskan.
needs_manual_review_after_step_1_4,14364,Makanan,clear_reason_wrong_aspect,none,none,fasilitas cukup memuaskan,,reason_likely_wrong_aspect,,,pelayanan dan fasilitas cukup memuaskan
needs_manual_review_after_step_1_4,13803,Fasilitas,clear_reason_wrong_aspect,none,none,sarapan pagi menemukan rambut,,reason_likely_wrong_aspect,,,"kamar kurang bersih, sarapan pagi menemukan rambut."
